,Time,Discharge
1640,07-01-2007 ,641.5980000000001
1641,08-01-2007 ,649.3430000000001
1642,09-01-2007 ,680.324
1643,10-01-2007 ,654.029
1644,11-01-2007 ,664.4010000000001
1645,12-01-2007 ,649.979
1646,13-01-2007 ,625.273
1647,14-01-2007 ,685.943
1648,15-01-2007 ,706.826
1649,16-01-2007 ,719.075
1650,17-01-2007 ,814.932
1651,18-01-2007 ,837.855
1652,19-01-2007 ,814.191
1653,20-01-2007 ,828.762
1654,21-01-2007 ,861.22
1655,22-01-2007 ,865.966
1656,23-01-2007 ,799.587
1657,24-01-2007 ,701.518
1658,25-01-2007 ,702.935
1659,26-01-2007 ,695.697
1660,27-01-2007 ,712.807
1661,28-01-2007 ,749.1519999999999
1662,29-01-2007 ,768.232
1663,30-01-2007 ,768.0060000000001
1664,31-01-2007 ,738.304
1665,01-01-2008 ,350.14099999999996
1666,02-01-2008 ,332.343
1667,03-01-2008 ,309.085
1668,04-01-2008 ,505.658
1669,05-01-2008 ,575.328
1670,06-01-2008 ,494.64300000000003
1671,07-01-2008 ,403.899
1672,08-01-2008 ,393.346
1673,09-01-2008 ,394.24800000000005
1674,10-01-2008 ,375.569
1675,11-01-2008 ,380.51
1676,12-01-2008 ,403.853
1677,13-01-2008 ,433.26599999999996
1678,14-01-2008 ,553.867
1679,15-01-2008 ,651.1669999999999
1680,16-01-2008 ,645.695
1681,17-01-2008 ,665.824
1682,18-01-2008 ,622.173
1683,19-01-2008 ,539.373
1684,20-01-2008 ,538.0
1685,21-01-2008 ,530.294
1686,22-01-2008 ,498.69300000000004
1687,23-01-2008 ,445.49199999999996
1688,24-01-2008 ,442.465
1689,25-01-2008 ,491.81300000000005
1690,26-01-2008 ,523.823
1691,27-01-2008 ,493.89300000000003
1692,28-01-2008 ,459.605
1693,29-01-2008 ,423.647
1694,30-01-2008 ,444.05400000000003
1695,31-01-2008 ,511.745
1696,01-01-2009 ,502.95
1697,02-01-2009 ,502.86300000000006
1698,03-01-2009 ,516.239
1699,04-01-2009 ,510.42
1700,05-01-2009 ,534.179
1701,06-01-2009 ,551.722
1702,07-01-2009 ,550.351
1703,08-01-2009 ,580.366
1704,09-01-2009 ,647.651
1705,10-01-2009 ,665.382
1706,11-01-2009 ,654.089
1707,12-01-2009 ,650.335
1708,13-01-2009 ,647.53
1709,14-01-2009 ,652.832
1710,15-01-2009 ,657.3760000000001
1711,16-01-2009 ,674.0880000000001
1712,17-01-2009 ,683.855
1713,18-01-2009 ,683.67
1714,19-01-2009 ,670.1610000000001
1715,20-01-2009 ,670.057
1716,21-01-2009 ,673.618
1717,22-01-2009 ,675.056
1718,23-01-2009 ,691.295
1719,24-01-2009 ,696.908
1720,25-01-2009 ,681.513
1721,26-01-2009 ,727.0269999999999
1722,27-01-2009 ,764.613
1723,28-01-2009 ,744.6239999999999
1724,29-01-2009 ,742.8330000000001
1725,30-01-2009 ,802.665
1726,31-01-2009 ,842.939
1727,01-01-2010 ,233.125
1728,02-01-2010 ,176.24400000000003
1729,03-01-2010 ,141.42
1730,04-01-2010 ,114.126
1731,05-01-2010 ,100.119
1732,06-01-2010 ,94.823
1733,07-01-2010 ,100.406
1734,08-01-2010 ,84.29700000000001
1735,09-01-2010 ,72.538
1736,10-01-2010 ,74.48899999999999
1737,11-01-2010 ,76.127
1738,12-01-2010 ,125.712
1739,13-01-2010 ,121.363
1740,14-01-2010 ,127.374
1741,15-01-2010 ,134.505
1742,16-01-2010 ,132.221
1743,17-01-2010 ,127.928
1744,18-01-2010 ,262.23
1745,19-01-2010 ,613.894
1746,20-01-2010 ,561.482
1747,21-01-2010 ,555.431
1748,22-01-2010 ,552.943
1749,23-01-2010 ,543.664
1750,24-01-2010 ,546.367
1751,25-01-2010 ,548.05
1752,26-01-2010 ,544.859
1753,27-01-2010 ,538.055
1754,28-01-2010 ,540.461
1755,29-01-2010 ,542.785
1756,30-01-2010 ,540.295
1757,31-01-2010 ,544.3480000000001
1758,01-01-2011 ,426.805
1759,02-01-2011 ,367.147
1760,03-01-2011 ,341.125
1761,04-01-2011 ,331.155
1762,05-01-2011 ,380.79400000000004
1763,06-01-2011 ,310.195
1764,07-01-2011 ,284.315
1765,08-01-2011 ,250.43200000000002
1766,09-01-2011 ,231.822
1767,10-01-2011 ,382.431
1768,11-01-2011 ,392.279
1769,12-01-2011 ,266.063
1770,13-01-2011 ,230.347
1771,14-01-2011 ,206.959
1772,15-01-2011 ,195.96900000000002
1773,16-01-2011 ,195.00900000000001
1774,17-01-2011 ,182.51
1775,18-01-2011 ,166.06400000000002
1776,19-01-2011 ,152.65200000000002
1777,20-01-2011 ,139.714
1778,21-01-2011 ,130.851
1779,22-01-2011 ,123.735
1780,23-01-2011 ,133.769
1781,24-01-2011 ,126.57
1782,25-01-2011 ,127.19
1783,26-01-2011 ,117.524
1784,27-01-2011 ,151.291
1785,28-01-2011 ,313.324
1786,29-01-2011 ,474.185
1787,30-01-2011 ,797.127
1788,31-01-2011 ,793.7819999999999
1789,01-01-2012 ,1572.03
1790,02-01-2012 ,1555.192
1791,03-01-2012 ,1581.415
1792,04-01-2012 ,1787.065
1793,05-01-2012 ,2080.8779999999997
1794,06-01-2012 ,2278.907
1795,07-01-2012 ,2642.567
1796,08-01-2012 ,2603.828
1797,09-01-2012 ,2566.74
1798,10-01-2012 ,2601.44
1799,11-01-2012 ,2584.917
1800,12-01-2012 ,2584.048
1801,13-01-2012 ,2548.865
1802,14-01-2012 ,2517.569
1803,15-01-2012 ,2524.502
1804,16-01-2012 ,2492.341
1805,17-01-2012 ,2495.4610000000002
1806,18-01-2012 ,2445.07
1807,19-01-2012 ,2449.008
1808,20-01-2012 ,2443.492
1809,21-01-2012 ,2792.735
1810,22-01-2012 ,3202.361
1811,23-01-2012 ,3261.3509999999997
1812,24-01-2012 ,3216.708
1813,25-01-2012 ,3191.248
1814,26-01-2012 ,3182.366
1815,27-01-2012 ,3164.7670000000003
1816,28-01-2012 ,3157.243
1817,29-01-2012 ,3163.008
1818,30-01-2012 ,3239.635
1819,31-01-2012 ,2936.028
1820,01-01-2013 ,2092.472
1821,02-01-2013 ,2191.261
1822,03-01-2013 ,2242.577
1823,04-01-2013 ,2237.5660000000003
1824,05-01-2013 ,2284.554
1825,06-01-2013 ,2340.2039999999997
1826,07-01-2013 ,2404.098
1827,08-01-2013 ,2377.375
1828,09-01-2013 ,2402.2270000000003
1829,10-01-2013 ,2484.335
1830,11-01-2013 ,2548.275
1831,12-01-2013 ,2549.734
1832,13-01-2013 ,2473.262
1833,14-01-2013 ,2189.134
1834,15-01-2013 ,2146.269
1835,16-01-2013 ,2316.161
1836,17-01-2013 ,2554.674
1837,18-01-2013 ,2699.4840000000004
1838,19-01-2013 ,2722.39
1839,20-01-2013 ,2388.383
1840,21-01-2013 ,2285.083
1841,22-01-2013 ,2256.706
1842,23-01-2013 ,2261.859
1843,24-01-2013 ,2265.435
1844,25-01-2013 ,2191.84
1845,26-01-2013 ,2244.474
1846,27-01-2013 ,2270.424
1847,28-01-2013 ,2271.847
1848,29-01-2013 ,2168.0429999999997
1849,30-01-2013 ,1975.568
1850,31-01-2013 ,1706.741
1851,01-01-2014 ,3144.12
1852,02-01-2014 ,3142.93
1853,03-01-2014 ,2943.4320000000002
1854,04-01-2014 ,2816.492
1855,05-01-2014 ,2812.45
1856,06-01-2014 ,2798.1009999999997
1857,07-01-2014 ,2759.672
1858,08-01-2014 ,2751.026
1859,09-01-2014 ,2777.305
1860,10-01-2014 ,2719.151
1861,11-01-2014 ,2607.353
1862,12-01-2014 ,2573.903
1863,13-01-2014 ,2573.3360000000002
1864,14-01-2014 ,2061.81
1865,15-01-2014 ,1629.932
1866,16-01-2014 ,1564.731
1867,17-01-2014 ,1768.557
1868,18-01-2014 ,1893.7379999999998
1869,19-01-2014 ,2442.268
1870,20-01-2014 ,2701.377
1871,21-01-2014 ,2697.921
1872,22-01-2014 ,2591.5679999999998
1873,23-01-2014 ,2164.399
1874,24-01-2014 ,1844.66
1875,25-01-2014 ,1815.119
1876,26-01-2014 ,1622.872
1877,27-01-2014 ,1518.4879999999998
1878,28-01-2014 ,1629.25
1879,29-01-2014 ,1765.432
1880,30-01-2014 ,1744.296
1881,31-01-2014 ,1736.489
1882,01-01-2015 ,2438.998
1883,02-01-2015 ,2923.33
1884,03-01-2015 ,3053.087
1885,04-01-2015 ,2842.534
1886,05-01-2015 ,2764.3790000000004
1887,06-01-2015 ,2765.9840000000004
1888,07-01-2015 ,2701.0040000000004
1889,08-01-2015 ,2677.565
1890,09-01-2015 ,2698.212
1891,10-01-2015 ,2693.014
1892,11-01-2015 ,2572.0460000000003
1893,12-01-2015 ,2359.038
1894,13-01-2015 ,2299.931
1895,14-01-2015 ,2298.4570000000003
1896,15-01-2015 ,2172.126
1897,16-01-2015 ,2023.2279999999998
1898,17-01-2015 ,1986.122
1899,18-01-2015 ,1964.185
1900,19-01-2015 ,1969.37
1901,20-01-2015 ,1835.096
1902,21-01-2015 ,1788.521
1903,22-01-2015 ,1827.019
1904,23-01-2015 ,1628.615
1905,24-01-2015 ,1460.6979999999999
1906,25-01-2015 ,1370.18
1907,26-01-2015 ,1728.575
1908,27-01-2015 ,1584.28
1909,28-01-2015 ,1268.36
1910,29-01-2015 ,1116.379
1911,30-01-2015 ,1121.513
1912,31-01-2015 ,1245.015
1913,01-01-2016 ,1514.5610000000001
1914,02-01-2016 ,1456.069
1915,03-01-2016 ,1332.828
1916,04-01-2016 ,1229.611
1917,05-01-2016 ,1226.988
1918,06-01-2016 ,1249.116
1919,07-01-2016 ,1316.805
1920,08-01-2016 ,1411.78
1921,09-01-2016 ,1535.7920000000001
1922,10-01-2016 ,1738.1960000000001
1923,11-01-2016 ,1766.817
1924,12-01-2016 ,1930.445
1925,13-01-2016 ,2031.766
1926,14-01-2016 ,2046.5410000000002
1927,15-01-2016 ,2301.107
1928,16-01-2016 ,2531.314
1929,17-01-2016 ,2272.333
1930,18-01-2016 ,2152.6910000000003
1931,19-01-2016 ,1940.654
1932,20-01-2016 ,1789.787
1933,21-01-2016 ,1776.703
1934,22-01-2016 ,1981.7520000000002
1935,23-01-2016 ,2098.387
1936,24-01-2016 ,1818.521
1937,25-01-2016 ,1415.694
1938,26-01-2016 ,1431.905
1939,27-01-2016 ,1399.45
1940,28-01-2016 ,1176.481
1941,29-01-2016 ,1051.522
1942,30-01-2016 ,854.1080000000001
1943,31-01-2016 ,726.15
1944,01-01-2017 ,712.538
